ID,duration,wav,wav_format,wav_opts
noise-free-sound-0829_1,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0829_1.wav,wav,
noise-free-sound-0830,0.9581875,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0830.wav,wav,
noise-free-sound-0831_2,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0831_2.wav,wav,
noise-free-sound-0832_3,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0832_3.wav,wav,
noise-free-sound-0833_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0833_0.wav,wav,
noise-free-sound-0834_4,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0834_4.wav,wav,
noise-free-sound-0835_0,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0835_0.wav,wav,
noise-free-sound-0836_20,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0836_20.wav,wav,
noise-free-sound-0837_3,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0837_3.wav,wav,
noise-free-sound-0838,1.0029375,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0838.wav,wav,
noise-free-sound-0839,2.1420625,/home/users/xiongxinlei/task/asr/PaddleSpeech/paddlespeech/vector/speechbrain/recipes/VoxCeleb/dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0839.wav,wav,
noise-free-sound-0840_22,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0840_22.wav,wav,
noise-free-sound-0841_29,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0841_29.wav,wav,
noise-free-sound-0842_99,3.0,./audios/RIRS_NOISES/pointsource_noises/noise-free-sound-0842_99.wav,wav,
